,tracks,playlist,danceability,acousticness,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,analysis,Add
185,6onBOISevJfkoUeZ0dae9M,0,0.642,0.508,255480,0.7120000000000001,0.0,4,0.0757,-5.314,1,0.0289,123.999,4,0.456,"AudioFeatures with fields:
  acousticness = 0.508
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6onBOISevJf...'
  danceability = 0.642
  duration_ms = 255480
  energy = 0.712
  id = '6onBOISevJfkoUeZ0dae9M'
  instrumentalness = 0
  key = 4
  liveness = 0.0757
  loudness = -5.314
  mode = 1
  speechiness = 0.0289
  tempo = 123.999
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6onBOISevJfkoUeZ0dae9M'
  type = 'audio_features'
  uri = 'spotify:track:6onBOISevJfkoUeZ0dae9M'
  valence = 0.456",True
186,6HqejUzAFmKG5ovgBzqzek,0,0.57,0.0931,86607,0.937,0.961,5,0.17300000000000001,-8.394,1,0.0288,77.539,4,0.49,"AudioFeatures with fields:
  acousticness = 0.0931
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6HqejUzAFmK...'
  danceability = 0.57
  duration_ms = 86607
  energy = 0.937
  id = '6HqejUzAFmKG5ovgBzqzek'
  instrumentalness = 0.961
  key = 5
  liveness = 0.173
  loudness = -8.394
  mode = 1
  speechiness = 0.0288
  tempo = 77.539
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6HqejUzAFmKG5ovgBzqzek'
  type = 'audio_features'
  uri = 'spotify:track:6HqejUzAFmKG5ovgBzqzek'
  valence = 0.49",True
187,7hlCWblWSr3JTBCICTSG2s,0,0.521,0.8590000000000001,277640,0.379,0.00161,2,0.129,-12.805,1,0.0321,75.152,4,0.573,"AudioFeatures with fields:
  acousticness = 0.859
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7hlCWblWSr3...'
  danceability = 0.521
  duration_ms = 277640
  energy = 0.379
  id = '7hlCWblWSr3JTBCICTSG2s'
  instrumentalness = 0.00161
  key = 2
  liveness = 0.129
  loudness = -12.805
  mode = 1
  speechiness = 0.0321
  tempo = 75.152
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7hlCWblWSr3JTBCICTSG2s'
  type = 'audio_features'
  uri = 'spotify:track:7hlCWblWSr3JTBCICTSG2s'
  valence = 0.573",True
188,3ziTeNxBGUTa2UVL8O2ejC,0,0.405,0.077,292597,0.882,9.72e-06,6,0.0783,-4.877,0,0.0474,153.07399999999998,4,0.7390000000000001,"AudioFeatures with fields:
  acousticness = 0.077
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3ziTeNxBGUT...'
  danceability = 0.405
  duration_ms = 292597
  energy = 0.882
  id = '3ziTeNxBGUTa2UVL8O2ejC'
  instrumentalness = 9.72e-06
  key = 6
  liveness = 0.0783
  loudness = -4.877
  mode = 0
  speechiness = 0.0474
  tempo = 153.074
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3ziTeNxBGUTa2UVL8O2ejC'
  type = 'audio_features'
  uri = 'spotify:track:3ziTeNxBGUTa2UVL8O2ejC'
  valence = 0.739",True
189,5JutbNkyQL9RlvmH8w9L3V,0,0.723,0.11,239368,0.721,0.0,1,0.0979,-6.746,1,0.0406,95.01,4,0.578,"AudioFeatures with fields:
  acousticness = 0.11
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5JutbNkyQL9...'
  danceability = 0.723
  duration_ms = 239368
  energy = 0.721
  id = '5JutbNkyQL9RlvmH8w9L3V'
  instrumentalness = 0
  key = 1
  liveness = 0.0979
  loudness = -6.746
  mode = 1
  speechiness = 0.0406
  tempo = 95.01
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5JutbNkyQL9RlvmH8w9L3V'
  type = 'audio_features'
  uri = 'spotify:track:5JutbNkyQL9RlvmH8w9L3V'
  valence = 0.578",True
190,0zsA45R0SQPfqC5TyDOqY8,0,0.467,0.298,285250,0.826,0.0,4,0.204,-3.885,0,0.049,160.025,4,0.41700000000000004,"AudioFeatures with fields:
  acousticness = 0.298
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0zsA45R0SQP...'
  danceability = 0.467
  duration_ms = 285250
  energy = 0.826
  id = '0zsA45R0SQPfqC5TyDOqY8'
  instrumentalness = 0
  key = 4
  liveness = 0.204
  loudness = -3.885
  mode = 0
  speechiness = 0.049
  tempo = 160.025
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0zsA45R0SQPfqC5TyDOqY8'
  type = 'audio_features'
  uri = 'spotify:track:0zsA45R0SQPfqC5TyDOqY8'
  valence = 0.417",True
191,5dJ02bXM7hZYWFO2YMWHKs,0,0.59,0.7809999999999999,343742,0.414,0.000522,10,0.146,-12.390999999999998,1,0.0346,82.00200000000001,4,0.292,"AudioFeatures with fields:
  acousticness = 0.781
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5dJ02bXM7hZ...'
  danceability = 0.59
  duration_ms = 343742
  energy = 0.414
  id = '5dJ02bXM7hZYWFO2YMWHKs'
  instrumentalness = 0.000522
  key = 10
  liveness = 0.146
  loudness = -12.391
  mode = 1
  speechiness = 0.0346
  tempo = 82.002
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5dJ02bXM7hZYWFO2YMWHKs'
  type = 'audio_features'
  uri = 'spotify:track:5dJ02bXM7hZYWFO2YMWHKs'
  valence = 0.292",False
192,2Racq7HrXkYvF8w9zXvlTp,0,0.7170000000000001,0.308,218158,0.79,0.0,7,0.0871,-6.417999999999999,0,0.0342,128.123,1,0.536,"AudioFeatures with fields:
  acousticness = 0.308
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2Racq7HrXkY...'
  danceability = 0.717
  duration_ms = 218158
  energy = 0.79
  id = '2Racq7HrXkYvF8w9zXvlTp'
  instrumentalness = 0
  key = 7
  liveness = 0.0871
  loudness = -6.418
  mode = 0
  speechiness = 0.0342
  tempo = 128.123
  time_signature = 1
  track_href = 'https://api.spotify.com/v1/tracks/2Racq7HrXkYvF8w9zXvlTp'
  type = 'audio_features'
  uri = 'spotify:track:2Racq7HrXkYvF8w9zXvlTp'
  valence = 0.536",True
193,5z7IJoDX9iOavWOS1Y8zOy,0,0.598,0.0948,273151,0.743,0.0,7,0.142,-5.112,1,0.0341,85.04,4,0.46799999999999997,"AudioFeatures with fields:
  acousticness = 0.0948
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5z7IJoDX9iO...'
  danceability = 0.598
  duration_ms = 273151
  energy = 0.743
  id = '5z7IJoDX9iOavWOS1Y8zOy'
  instrumentalness = 0
  key = 7
  liveness = 0.142
  loudness = -5.112
  mode = 1
  speechiness = 0.0341
  tempo = 85.04
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5z7IJoDX9iOavWOS1Y8zOy'
  type = 'audio_features'
  uri = 'spotify:track:5z7IJoDX9iOavWOS1Y8zOy'
  valence = 0.468",True
194,6ivGpEUNJq7eLNAp7y1hvd,0,0.424,0.361,267686,0.703,0.0,2,0.0838,-5.131,0,0.0492,90.177,4,0.466,"AudioFeatures with fields:
  acousticness = 0.361
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6ivGpEUNJq7...'
  danceability = 0.424
  duration_ms = 267686
  energy = 0.703
  id = '6ivGpEUNJq7eLNAp7y1hvd'
  instrumentalness = 0
  key = 2
  liveness = 0.0838
  loudness = -5.131
  mode = 0
  speechiness = 0.0492
  tempo = 90.177
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6ivGpEUNJq7eLNAp7y1hvd'
  type = 'audio_features'
  uri = 'spotify:track:6ivGpEUNJq7eLNAp7y1hvd'
  valence = 0.466",False
195,5RV8PjHniE101mZtug4Kpu,0,0.596,0.37799999999999995,409027,0.43700000000000006,1.52e-05,9,0.139,-11.855,1,0.0337,108.721,4,0.446,"AudioFeatures with fields:
  acousticness = 0.378
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5RV8PjHniE1...'
  danceability = 0.596
  duration_ms = 409027
  energy = 0.437
  id = '5RV8PjHniE101mZtug4Kpu'
  instrumentalness = 1.52e-05
  key = 9
  liveness = 0.139
  loudness = -11.855
  mode = 1
  speechiness = 0.0337
  tempo = 108.721
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5RV8PjHniE101mZtug4Kpu'
  type = 'audio_features'
  uri = 'spotify:track:5RV8PjHniE101mZtug4Kpu'
  valence = 0.446",False
196,1oS75lKo31Vt2tNaFbTRk9,0,0.44,0.0562,232147,0.895,0.0,0,0.0739,-5.646,0,0.0772,169.985,4,0.601,"AudioFeatures with fields:
  acousticness = 0.0562
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1oS75lKo31V...'
  danceability = 0.44
  duration_ms = 232147
  energy = 0.895
  id = '1oS75lKo31Vt2tNaFbTRk9'
  instrumentalness = 0
  key = 0
  liveness = 0.0739
  loudness = -5.646
  mode = 0
  speechiness = 0.0772
  tempo = 169.985
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1oS75lKo31Vt2tNaFbTRk9'
  type = 'audio_features'
  uri = 'spotify:track:1oS75lKo31Vt2tNaFbTRk9'
  valence = 0.601",True
197,6udC4b4jOSnHb9ItnXgKLR,0,0.619,0.736,195253,0.428,1.27e-05,2,0.136,-7.867000000000001,1,0.0281,90.056,4,0.542,"AudioFeatures with fields:
  acousticness = 0.736
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6udC4b4jOSn...'
  danceability = 0.619
  duration_ms = 195253
  energy = 0.428
  id = '6udC4b4jOSnHb9ItnXgKLR'
  instrumentalness = 1.27e-05
  key = 2
  liveness = 0.136
  loudness = -7.867
  mode = 1
  speechiness = 0.0281
  tempo = 90.056
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6udC4b4jOSnHb9ItnXgKLR'
  type = 'audio_features'
  uri = 'spotify:track:6udC4b4jOSnHb9ItnXgKLR'
  valence = 0.542",True
198,0srLmMJws5nv8d1n9qrtro,0,0.687,0.44299999999999995,269832,0.5579999999999999,0.0,5,0.18600000000000003,-5.858,0,0.0256,118.007,4,0.617,"AudioFeatures with fields:
  acousticness = 0.443
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0srLmMJws5n...'
  danceability = 0.687
  duration_ms = 269832
  energy = 0.558
  id = '0srLmMJws5nv8d1n9qrtro'
  instrumentalness = 0
  key = 5
  liveness = 0.186
  loudness = -5.858
  mode = 0
  speechiness = 0.0256
  tempo = 118.007
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0srLmMJws5nv8d1n9qrtro'
  type = 'audio_features'
  uri = 'spotify:track:0srLmMJws5nv8d1n9qrtro'
  valence = 0.617",False
199,4JQxGJ8jsKW8pOUVoAgOZr,0,0.845,0.159,210952,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,4,0.547,"AudioFeatures with fields:
  acousticness = 0.159
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4JQxGJ8jsKW...'
  danceability = 0.845
  duration_ms = 210952
  energy = 0.659
  id = '4JQxGJ8jsKW8pOUVoAgOZr'
  instrumentalness = 0.0129
  key = 9
  liveness = 0.0782
  loudness = -6.348
  mode = 1
  speechiness = 0.0373
  tempo = 125.965
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4JQxGJ8jsKW8pOUVoAgOZr'
  type = 'audio_features'
  uri = 'spotify:track:4JQxGJ8jsKW8pOUVoAgOZr'
  valence = 0.547",False
200,13wIQbwSuQ4YFvDvtQgSVc,0,0.718,0.565,316680,0.361,0.11900000000000001,5,0.151,-9.74,0,0.0298,103.0,4,0.446,"AudioFeatures with fields:
  acousticness = 0.565
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/13wIQbwSuQ4...'
  danceability = 0.718
  duration_ms = 316680
  energy = 0.361
  id = '13wIQbwSuQ4YFvDvtQgSVc'
  instrumentalness = 0.119
  key = 5
  liveness = 0.151
  loudness = -9.74
  mode = 0
  speechiness = 0.0298
  tempo = 103.0
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/13wIQbwSuQ4YFvDvtQgSVc'
  type = 'audio_features'
  uri = 'spotify:track:13wIQbwSuQ4YFvDvtQgSVc'
  valence = 0.446",False
201,1kf9bHKhCBI63freePdZXu,0,0.588,0.132,361463,0.7509999999999999,0.0126,5,0.0993,-7.8229999999999995,1,0.0275,123.024,4,0.308,"AudioFeatures with fields:
  acousticness = 0.132
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1kf9bHKhCBI...'
  danceability = 0.588
  duration_ms = 361463
  energy = 0.751
  id = '1kf9bHKhCBI63freePdZXu'
  instrumentalness = 0.0126
  key = 5
  liveness = 0.0993
  loudness = -7.823
  mode = 1
  speechiness = 0.0275
  tempo = 123.024
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1kf9bHKhCBI63freePdZXu'
  type = 'audio_features'
  uri = 'spotify:track:1kf9bHKhCBI63freePdZXu'
  valence = 0.308",True
202,1xDmRbSnfZMcj6KM8HBYiN,0,0.578,0.0771,265840,0.579,0.000524,0,0.0815,-9.922,1,0.151,105.279,3,0.64,"AudioFeatures with fields:
  acousticness = 0.0771
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1xDmRbSnfZM...'
  danceability = 0.578
  duration_ms = 265840
  energy = 0.579
  id = '1xDmRbSnfZMcj6KM8HBYiN'
  instrumentalness = 0.000524
  key = 0
  liveness = 0.0815
  loudness = -9.922
  mode = 1
  speechiness = 0.151
  tempo = 105.279
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/1xDmRbSnfZMcj6KM8HBYiN'
  type = 'audio_features'
  uri = 'spotify:track:1xDmRbSnfZMcj6KM8HBYiN'
  valence = 0.64",True
203,26r24NwnbYq6eYeRhI0vlL,0,0.34299999999999997,0.8370000000000001,104885,0.45,0.069,5,0.753,-15.224,0,0.348,115.345,4,0.0385,"AudioFeatures with fields:
  acousticness = 0.837
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/26r24NwnbYq...'
  danceability = 0.343
  duration_ms = 104885
  energy = 0.45
  id = '26r24NwnbYq6eYeRhI0vlL'
  instrumentalness = 0.069
  key = 5
  liveness = 0.753
  loudness = -15.224
  mode = 0
  speechiness = 0.348
  tempo = 115.345
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/26r24NwnbYq6eYeRhI0vlL'
  type = 'audio_features'
  uri = 'spotify:track:26r24NwnbYq6eYeRhI0vlL'
  valence = 0.0385",True
204,30PPEJ1pEhtVnrgVNK5MEw,0,0.7709999999999999,0.21600000000000003,198261,0.659,0.0,7,0.102,-6.1,1,0.0674,92.008,4,0.5870000000000001,"AudioFeatures with fields:
  acousticness = 0.216
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/30PPEJ1pEht...'
  danceability = 0.771
  duration_ms = 198261
  energy = 0.659
  id = '30PPEJ1pEhtVnrgVNK5MEw'
  instrumentalness = 0
  key = 7
  liveness = 0.102
  loudness = -6.1
  mode = 1
  speechiness = 0.0674
  tempo = 92.008
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/30PPEJ1pEhtVnrgVNK5MEw'
  type = 'audio_features'
  uri = 'spotify:track:30PPEJ1pEhtVnrgVNK5MEw'
  valence = 0.587",True
205,6wCPsraE6p88IRcA1Tu4hz,0,0.745,0.12,206700,0.7879999999999999,7.3e-05,4,0.0558,-7.957000000000001,1,0.21600000000000003,139.281,4,0.787,"AudioFeatures with fields:
  acousticness = 0.12
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6wCPsraE6p8...'
  danceability = 0.745
  duration_ms = 206700
  energy = 0.788
  id = '6wCPsraE6p88IRcA1Tu4hz'
  instrumentalness = 7.3e-05
  key = 4
  liveness = 0.0558
  loudness = -7.957
  mode = 1
  speechiness = 0.216
  tempo = 139.281
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6wCPsraE6p88IRcA1Tu4hz'
  type = 'audio_features'
  uri = 'spotify:track:6wCPsraE6p88IRcA1Tu4hz'
  valence = 0.787",True
206,1sYC1fG7s4p0pTykrJqmgW,0,0.726,0.636,266053,0.664,0.0,2,0.0964,-6.6739999999999995,1,0.0331,121.92299999999999,4,0.831,"AudioFeatures with fields:
  acousticness = 0.636
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1sYC1fG7s4p...'
  danceability = 0.726
  duration_ms = 266053
  energy = 0.664
  id = '1sYC1fG7s4p0pTykrJqmgW'
  instrumentalness = 0
  key = 2
  liveness = 0.0964
  loudness = -6.674
  mode = 1
  speechiness = 0.0331
  tempo = 121.923
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1sYC1fG7s4p0pTykrJqmgW'
  type = 'audio_features'
  uri = 'spotify:track:1sYC1fG7s4p0pTykrJqmgW'
  valence = 0.831",True
207,7F8RNvTQlvbeBLeenycvN6,0,0.36200000000000004,0.679,470500,0.37799999999999995,0.0,1,0.091,-11.008,1,0.0329,87.54899999999999,4,0.575,"AudioFeatures with fields:
  acousticness = 0.679
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7F8RNvTQlvb...'
  danceability = 0.362
  duration_ms = 470500
  energy = 0.378
  id = '7F8RNvTQlvbeBLeenycvN6'
  instrumentalness = 0
  key = 1
  liveness = 0.091
  loudness = -11.008
  mode = 1
  speechiness = 0.0329
  tempo = 87.549
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7F8RNvTQlvbeBLeenycvN6'
  type = 'audio_features'
  uri = 'spotify:track:7F8RNvTQlvbeBLeenycvN6'
  valence = 0.575",False
208,0v3C05tIF1WZWFlcj326YZ,0,0.799,0.0139,225600,0.7859999999999999,0.0,4,0.10800000000000001,-5.313,0,0.0718,99.915,4,0.151,"AudioFeatures with fields:
  acousticness = 0.0139
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0v3C05tIF1W...'
  danceability = 0.799
  duration_ms = 225600
  energy = 0.786
  id = '0v3C05tIF1WZWFlcj326YZ'
  instrumentalness = 0
  key = 4
  liveness = 0.108
  loudness = -5.313
  mode = 0
  speechiness = 0.0718
  tempo = 99.915
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0v3C05tIF1WZWFlcj326YZ'
  type = 'audio_features'
  uri = 'spotify:track:0v3C05tIF1WZWFlcj326YZ'
  valence = 0.151",True
209,4wJrm02bxQ4TBKcVqw0k39,0,0.36200000000000004,0.308,218667,0.598,0.000346,0,0.183,-7.507000000000001,0,0.0342,89.86399999999999,4,0.363,"AudioFeatures with fields:
  acousticness = 0.308
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4wJrm02bxQ4...'
  danceability = 0.362
  duration_ms = 218667
  energy = 0.598
  id = '4wJrm02bxQ4TBKcVqw0k39'
  instrumentalness = 0.000346
  key = 0
  liveness = 0.183
  loudness = -7.507
  mode = 0
  speechiness = 0.0342
  tempo = 89.864
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4wJrm02bxQ4TBKcVqw0k39'
  type = 'audio_features'
  uri = 'spotify:track:4wJrm02bxQ4TBKcVqw0k39'
  valence = 0.363",True
210,6t7XOZk8Hv07QJOZVHekFv,0,0.63,0.691,278069,0.505,0.0,11,0.084,-7.359,0,0.0433,144.82,4,0.36700000000000005,"AudioFeatures with fields:
  acousticness = 0.691
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6t7XOZk8Hv0...'
  danceability = 0.63
  duration_ms = 278069
  energy = 0.505
  id = '6t7XOZk8Hv07QJOZVHekFv'
  instrumentalness = 0
  key = 11
  liveness = 0.084
  loudness = -7.359
  mode = 0
  speechiness = 0.0433
  tempo = 144.82
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6t7XOZk8Hv07QJOZVHekFv'
  type = 'audio_features'
  uri = 'spotify:track:6t7XOZk8Hv07QJOZVHekFv'
  valence = 0.367",False
211,7uNnlVit5qDvfOje0pqICF,0,0.35600000000000004,0.518,316500,0.47,1e-05,5,0.0807,-8.929,1,0.0278,93.895,4,0.16699999999999998,"AudioFeatures with fields:
  acousticness = 0.518
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7uNnlVit5qD...'
  danceability = 0.356
  duration_ms = 316500
  energy = 0.47
  id = '7uNnlVit5qDvfOje0pqICF'
  instrumentalness = 1e-05
  key = 5
  liveness = 0.0807
  loudness = -8.929
  mode = 1
  speechiness = 0.0278
  tempo = 93.895
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7uNnlVit5qDvfOje0pqICF'
  type = 'audio_features'
  uri = 'spotify:track:7uNnlVit5qDvfOje0pqICF'
  valence = 0.167",False
212,5pdU1Snm2Eezq89kvOh1HU,0,0.61,0.28800000000000003,200784,0.865,0.000146,1,0.16699999999999998,-7.3870000000000005,1,0.0469,153.08100000000002,4,0.794,"AudioFeatures with fields:
  acousticness = 0.288
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5pdU1Snm2Ee...'
  danceability = 0.61
  duration_ms = 200784
  energy = 0.865
  id = '5pdU1Snm2Eezq89kvOh1HU'
  instrumentalness = 0.000146
  key = 1
  liveness = 0.167
  loudness = -7.387
  mode = 1
  speechiness = 0.0469
  tempo = 153.081
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5pdU1Snm2Eezq89kvOh1HU'
  type = 'audio_features'
  uri = 'spotify:track:5pdU1Snm2Eezq89kvOh1HU'
  valence = 0.794",True
213,2e8vTptdxr5mhP5W0t9Oal,0,0.591,0.919,203587,0.275,0.0,6,0.0949,-7.904,1,0.0302,94.94200000000001,4,0.431,"AudioFeatures with fields:
  acousticness = 0.919
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2e8vTptdxr5...'
  danceability = 0.591
  duration_ms = 203587
  energy = 0.275
  id = '2e8vTptdxr5mhP5W0t9Oal'
  instrumentalness = 0
  key = 6
  liveness = 0.0949
  loudness = -7.904
  mode = 1
  speechiness = 0.0302
  tempo = 94.942
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2e8vTptdxr5mhP5W0t9Oal'
  type = 'audio_features'
  uri = 'spotify:track:2e8vTptdxr5mhP5W0t9Oal'
  valence = 0.431",False
214,1fL14sJ7Dv1RTMYEnPx9Iw,0,0.785,0.121,189879,0.8029999999999999,3.34e-06,4,0.094,-5.596,0,0.0558,108.051,4,0.655,"AudioFeatures with fields:
  acousticness = 0.121
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1fL14sJ7Dv1...'
  danceability = 0.785
  duration_ms = 189879
  energy = 0.803
  id = '1fL14sJ7Dv1RTMYEnPx9Iw'
  instrumentalness = 3.34e-06
  key = 4
  liveness = 0.094
  loudness = -5.596
  mode = 0
  speechiness = 0.0558
  tempo = 108.051
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1fL14sJ7Dv1RTMYEnPx9Iw'
  type = 'audio_features'
  uri = 'spotify:track:1fL14sJ7Dv1RTMYEnPx9Iw'
  valence = 0.655",True
215,7x0tjTUirA1ZdGTPNoPWZ9,0,0.782,0.528,263471,0.735,0.0,1,0.0713,-4.874,0,0.18,90.975,4,0.799,"AudioFeatures with fields:
  acousticness = 0.528
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7x0tjTUirA1...'
  danceability = 0.782
  duration_ms = 263471
  energy = 0.735
  id = '7x0tjTUirA1ZdGTPNoPWZ9'
  instrumentalness = 0
  key = 1
  liveness = 0.0713
  loudness = -4.874
  mode = 0
  speechiness = 0.18
  tempo = 90.975
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7x0tjTUirA1ZdGTPNoPWZ9'
  type = 'audio_features'
  uri = 'spotify:track:7x0tjTUirA1ZdGTPNoPWZ9'
  valence = 0.799",True
216,2evwKEXIO4b6y7aOnkUvxu,0,0.561,0.845,261572,0.308,5.56e-06,7,0.212,-9.495,1,0.0251,97.961,4,0.442,"AudioFeatures with fields:
  acousticness = 0.845
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2evwKEXIO4b...'
  danceability = 0.561
  duration_ms = 261572
  energy = 0.308
  id = '2evwKEXIO4b6y7aOnkUvxu'
  instrumentalness = 5.56e-06
  key = 7
  liveness = 0.212
  loudness = -9.495
  mode = 1
  speechiness = 0.0251
  tempo = 97.961
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2evwKEXIO4b6y7aOnkUvxu'
  type = 'audio_features'
  uri = 'spotify:track:2evwKEXIO4b6y7aOnkUvxu'
  valence = 0.442",False
217,10qd1qV1V08UqwYvTKyUQm,0,0.5589999999999999,0.602,222873,0.5770000000000001,2.24e-05,5,0.10800000000000001,-6.975,1,0.0336,135.08700000000002,4,0.17600000000000002,"AudioFeatures with fields:
  acousticness = 0.602
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/10qd1qV1V08...'
  danceability = 0.559
  duration_ms = 222873
  energy = 0.577
  id = '10qd1qV1V08UqwYvTKyUQm'
  instrumentalness = 2.24e-05
  key = 5
  liveness = 0.108
  loudness = -6.975
  mode = 1
  speechiness = 0.0336
  tempo = 135.087
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/10qd1qV1V08UqwYvTKyUQm'
  type = 'audio_features'
  uri = 'spotify:track:10qd1qV1V08UqwYvTKyUQm'
  valence = 0.176",False
218,0og9wKFGgFFNQnrBe7eisG,0,0.647,0.00536,304089,0.792,5.8200000000000005e-05,2,0.054000000000000006,-9.815,1,0.0373,132.032,4,0.306,"AudioFeatures with fields:
  acousticness = 0.00536
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0og9wKFGgFF...'
  danceability = 0.647
  duration_ms = 304089
  energy = 0.792
  id = '0og9wKFGgFFNQnrBe7eisG'
  instrumentalness = 5.82e-05
  key = 2
  liveness = 0.054
  loudness = -9.815
  mode = 1
  speechiness = 0.0373
  tempo = 132.032
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0og9wKFGgFFNQnrBe7eisG'
  type = 'audio_features'
  uri = 'spotify:track:0og9wKFGgFFNQnrBe7eisG'
  valence = 0.306",True
219,2IZxoVkMYXvSDZ9bJLKgZM,0,0.36200000000000004,0.897,180000,0.371,0.000525,6,0.14400000000000002,-10.48,0,0.0371,112.79700000000001,3,0.0392,"AudioFeatures with fields:
  acousticness = 0.897
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2IZxoVkMYXv...'
  danceability = 0.362
  duration_ms = 180000
  energy = 0.371
  id = '2IZxoVkMYXvSDZ9bJLKgZM'
  instrumentalness = 0.000525
  key = 6
  liveness = 0.144
  loudness = -10.48
  mode = 0
  speechiness = 0.0371
  tempo = 112.797
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/2IZxoVkMYXvSDZ9bJLKgZM'
  type = 'audio_features'
  uri = 'spotify:track:2IZxoVkMYXvSDZ9bJLKgZM'
  valence = 0.0392",False
